year,trait,scope,estimable,genotype,blue,standard_error,status
2023,thousand_seed_weight_g,year,TRUE,Fm190,2.9103782831185927,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm193,1.9452471093365007,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm194,2.8629614892180513,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm195,2.315622042278596,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm203,1.9809544534423833,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm208,1.2879763695742796,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm214,2.1872839572625495,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm215,2.379324553511288,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm216,3.6273016103379723,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm219,2.1907475794821356,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm221,1.698471954264878,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm225,2.0382310498255296,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm227,2.310183902555528,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm228,2.6807631391683864,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm232,2.569156936776693,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm233,1.9258209610099988,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm235,2.485334946556692,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm236,1.8180308449498641,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm238,1.9793782857587199,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm245,1.7641546800172472,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm249,1.7049638506315008,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm250,1.6836016439318824,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm255,2.9308708365753566,0.19530715631903803,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm3,2.137419559051875,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm321,1.5592898550724632,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm322,2.346287769553654,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm324,2.625523174369285,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm325,2.1824271146831573,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm328,2.556152172435648,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm336,2.3562058405923145,0.195307156319038,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm337,2.751897199748848,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm341,2.542686449760865,0.19530715631903797,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm343,2.309955656840031,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm344,2.3066453455516753,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm345,2.8791059583627474,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm346,2.95770022899092,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm347,2.5022775847990943,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm349,2.488444972555538,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm351,2.5137746746274234,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm352,3.0093492143961798,0.19530715631903794,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm354,2.599953156866929,0.23911458205665653,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm355,2.5130941033058467,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm356,2.517296614777527,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm357,2.2075013861810753,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm358,2.3571321566542967,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm359,2.2322804533238543,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm36,2.187475825817468,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm361,2.7843094225952867,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm362,2.039319895098537,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm363,2.6986507776165864,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm364,2.5538278606284077,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm365,2.408278566599053,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm366,1.872087298066969,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm368,2.9283857789864283,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm369,2.3161380814860646,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm370,2.212402493662941,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm372,2.9408430434321087,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm375,2.4848445002669415,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm376,2.365961379771184,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm377,2.465686462603651,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm378,2.283115085899657,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm379,2.3971235444294363,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm380,2.6950093524078094,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm381,2.2762907137907136,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm382,2.7250945583071,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm383,2.803679288688659,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm384,2.3501088198866564,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm387,2.0757037403609706,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm388,2.714053562340701,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm389,2.4872623255923063,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm391,2.1421538467509125,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm392,1.8473348437759929,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm394,2.2849924924674045,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm395,3.0055354693460155,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm396,2.399942873148979,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm398,2.7571315602662887,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm400,2.6015140477210204,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm401,2.599519597321271,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm402,2.4359183470631707,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm403,2.3654364254675215,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm404,2.354358206011232,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm405,2.6945445025116253,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm406,2.571536202629408,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm407,2.5326957498348097,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm409,2.607627789396596,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm41,2.2899479256175796,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm410,2.67641195495932,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm411,2.674047736433521,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm412,2.493929326980036,0.19530715631903783,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm413,2.799824509906711,0.19530715631903783,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm414,2.1512265348466784,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm415,1.8063183136578085,0.19530715631903783,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm416,2.432798393573514,0.19530715631903783,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm417,2.383070752597044,0.19530715631903783,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm418,2.6267653726531934,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm419,1.9209571204863218,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm420,2.4405255035737494,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm421,3.004956023032182,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm428,2.519014653313528,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm429,2.31184541598628,0.19530715631903786,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm43,1.8471211099876423,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm44,2.030767062289265,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm442,2.4050799271704273,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm443,2.0606434268756058,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm444,2.276436993200228,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm446,2.430802355210156,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm461,2.038716228383368,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm474,1.8685184421377634,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm475,3.190296402588512,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm476,3.1875602149546323,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm477,2.8487303486497697,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm478,1.9523804036667336,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm480,2.1975604288499038,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm482,1.8450123712673696,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm484,2.8997163157903056,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm489,2.500699233319521,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm491,2.9269416782501025,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm510,1.389027927012997,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm518,2.153094487959542,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm519,2.217707336239247,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm522,1.4445615451600942,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm523,2.680877258901415,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm524,2.847895905925886,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm537,1.7099894834585136,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm56,1.969271994347798,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm566,2.4997602190411925,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm569,2.8399231891658734,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm585,2.259441007644237,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm589,2.2677186949632655,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm590,2.256409897740905,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm592,2.7920763724228275,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm600,2.8354500233751865,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm601,2.3462373640923806,0.19530715631903792,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm603,2.300003857608554,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm610,2.3615168758921334,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm611,2.4661774334236894,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm612,2.4267944057439617,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm614,1.9502718615428052,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm615,1.8308917671496323,0.23911458205665662,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm616,2.7762095081618026,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm620,1.6869214425538779,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm621,2.8894079808679756,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm78,2.2720248483267946,0.1953071563190379,Estimable
2023,thousand_seed_weight_g,year,TRUE,Fm86,1.1541573740999282,0.1953071563190379,Estimable
2023,protein_pct,year,TRUE,Fm146,18.17639541624082,0.7777584110799609,Estimable
2023,protein_pct,year,TRUE,Fm174,16.53775278727197,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm181,15.230532964070473,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm190,14.797174135843763,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm193,14.990382512410335,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm194,15.817959785461284,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm195,18.263930638631038,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm208,15.803777694702,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm214,11.890495936075698,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm215,14.04442755381252,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm216,13.239104906717797,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm219,14.112579345702988,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm221,13.82633209228502,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm225,17.17212804158515,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm233,13.883421579996606,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm235,15.285380363464219,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm236,17.107952117919787,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm238,18.81120681762681,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm250,16.511450767516955,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm255,16.223560969034693,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm321,19.4883594512938,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm322,15.351224581400414,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm324,14.253714561462262,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm325,13.10680421193427,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm328,14.468915939330914,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm332,15.0891059239704,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm337,13.189461708068709,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm341,15.088761011759306,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm343,13.76716581980374,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm344,16.48810164133694,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm347,10.512955983479682,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm349,12.497230211893584,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm351,15.205609321594103,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm352,15.103057861327994,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm354,11.393779118855658,0.7777584110803774,Estimable
2023,protein_pct,year,TRUE,Fm355,13.567890803019075,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm356,14.6723709106444,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm357,15.711560567219921,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm358,15.977554639180367,0.7777584110803775,Estimable
2023,protein_pct,year,TRUE,Fm359,15.793440500895054,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm36,17.96776580810534,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm361,15.782553990681834,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm362,14.620900154113636,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm363,13.024508158365753,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm364,14.197114626566437,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm366,11.96755282084134,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm368,13.436233202616243,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm369,14.646834055582548,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm370,14.641781806945666,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm375,15.344568570454781,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm376,16.226140022277697,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm377,14.780982335408392,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm379,15.67726103464749,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm380,14.661535898844265,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm381,14.356973330179718,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm383,16.17431004842109,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm384,15.032439867655302,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm387,12.837387720743681,0.7777584110803776,Estimable
2023,protein_pct,year,TRUE,Fm388,15.426865577697619,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm389,14.034364700317246,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm391,13.405567804972193,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm392,15.010161081949736,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm394,13.83396148681627,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm395,15.271597862243516,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm396,17.18562889099108,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm400,15.31904983520494,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm401,14.925764401753604,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm403,16.134878794352073,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm404,14.333326339721541,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm405,16.284625371297064,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm406,13.483076095580918,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm407,13.203465143839379,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm409,15.779368400573592,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm41,16.700402259826518,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm410,16.564095815022647,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm411,13.788757642110049,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm413,15.325249354044457,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm415,18.028011957804218,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm416,15.760430335998391,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm417,19.05569585164374,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm418,15.738319079081075,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm419,13.805072148640809,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm420,12.466530799865582,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm421,14.285505930582543,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm429,16.107912063598494,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm44,19.11905161539699,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm442,15.001578648884948,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm443,13.385948816935079,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm446,13.512921015421407,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm461,14.564233144124204,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm474,16.43027464548733,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm475,13.649221738179385,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm476,13.793580055236673,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm477,12.174354871113954,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm480,12.92977174123114,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm482,13.265347162882346,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm484,13.86881097157782,0.7777584110803779,Estimable
2023,protein_pct,year,TRUE,Fm489,13.085368156432963,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm492,13.6337467829385,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm518,11.523692131042338,0.7777584110803778,Estimable
2023,protein_pct,year,TRUE,Fm519,13.304966290791691,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm523,15.259088834126654,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm524,15.380965232848988,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm537,16.341658274332545,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm560,16.211385091145694,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm566,17.45218849182115,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm569,15.605604489644232,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm585,15.316801706949732,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm589,14.010453542073432,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm590,16.34437179565416,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm592,18.877307256062682,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm600,15.682194391886254,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm601,16.48850727081285,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm603,16.207182566324732,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm610,19.80735270182278,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm611,19.068961461384948,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm612,17.736089070637885,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm614,16.398255030313983,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm615,19.161219914754092,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm616,17.70639165242499,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm621,14.564057032267112,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm65,19.79157002766913,0.7777584110803777,Estimable
2023,protein_pct,year,TRUE,Fm78,20.0022614796955,0.7777584110803776,Estimable
2023,fat_pct,year,TRUE,Fm181,4.53851500576483,0.18245269967507022,Estimable
2023,fat_pct,year,TRUE,Fm190,4.8209013932803675,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm193,3.85975065701323,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm194,3.0971033900192073,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm195,4.4622564876803485,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm214,3.161138957554071,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm215,4.1193188764910085,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm216,4.433837086725437,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm219,4.137578057566085,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm221,2.857463553710318,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm233,3.549096177711451,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm236,2.632942705262981,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm238,3.3593929434528738,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm250,3.912800196008704,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm255,4.363422795507927,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm322,2.968221691597836,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm324,3.8935590979297507,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm325,4.0939815089494305,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm328,4.497645003604759,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm332,4.030439542089454,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm337,4.3006980108637345,0.18245269967502856,Estimable
2023,fat_pct,year,TRUE,Fm341,3.9632035565046118,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm344,4.119466424081226,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm345,3.958870342190616,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm347,3.24775040330729,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm349,2.7397617193984822,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm351,4.165173573070212,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm352,3.8957941501684807,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm354,3.606834643483766,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm355,3.485704115364365,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm356,3.3365580178846233,0.18245269967502858,Estimable
2023,fat_pct,year,TRUE,Fm357,4.158331782627778,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm358,3.515220585821763,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm359,3.532566312422015,0.1824526996750286,Estimable
2023,fat_pct,year,TRUE,Fm361,3.707129826516018,0.1824526996750286,Estimable
